Channel,Message,Company Name,Batch,Qualification,Apply Link
-1001309472884,"Kyndryl Off Campus Hiring Fresher For *Associate Technical Engineer*       
       
Location  : Bangalore     
       
Qualification   : B.E/B.Tech/M.E/M.Tech/BCA/MCA/B.Sc/M.Sc/Diploma   
       
Work Experience : Fresher      
 
Batch : 2022/2021/2020/2019 
       
CTC    : Approx 4 - 6 LPA       
       
Apply Link   : ****https://bit.ly/3FZLQZ8****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Kyndryl Off Campus Hiring Fresher For *Associate Technical Engineer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/BCA/MCA/B.Sc/M.Sc/Diploma,https://bit.ly/3FZLQZ8
-1001309472884,"Hike Off Campus Hiring Fresher For *Intern*     
       
Location  : New Delhi       
       
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.SC 
       
Work Experience : Fresher

Batch : 2022/2021/2020/2019 
       
CTC    : 15k - 30k per month     
       
Apply Link   : ****https://bit.ly/36ZBCaH****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Hike Off Campus Hiring Fresher For *Intern*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.SC,https://bit.ly/36ZBCaH
-1001309472884,"Ford Off Campus Hiring Fresher For *Junior Engineer*       
       
Location  : Chennai       
       
Qualification   : B.E/B.Tech       
       
Work Experience : Fresher      
 
Batch : 2022/2021/2020  
       
CTC    : 5 - 5.5 LPA       
       
Apply Link   : ****https://bit.ly/3AjTrk5****      
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Ford Off Campus Hiring Fresher For *Junior Engineer*,2022/2021/2020,B.E/B.Tech,https://bit.ly/3AjTrk5
-1001309472884,"Shell Off Campus Hiring Fresher For *Analyst*    
    
Location  : Chennai    
    
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc    
    
Work Experience : Fresher - 1 Year   
  
Batch : 2022/2021/2020   
    
CTC    : 7 - 9 LPA   
    
Apply Link   : ****https://bit.ly/3PlQvIi**** 
    
Telegram Group Link : ****https://t.me/fresheroffcampus",**Shell Off Campus Hiring Fresher For *Analyst*,2022/2021/2020,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3PlQvIi
-1001309472884,"Wipro Hiring Fresher For *WILP Role* | Wipro Sponsored M.Tech       
       
Location  : PAN India       
       
Qualification   : ****B.SC****(All Branch)****/BCA****       
       
Work Experience : Fresher       
       
Batch : 2021/2022       
       
CTC    : 15k - 23k per month       
       
Last Date : 31st Aug   
       
Apply Link   : ****https://bit.ly/3EEKIJz****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Wipro Hiring Fresher For *WILP Role* | Wipro Sponsored M.Tech,2021/2022,****B.SC****(All Branch)****/BCA****,https://bit.ly/3EEKIJz
-1001309472884,"AON Off Campus Hiring Fresher For *Contact Center Representative*   
   
Location  : Gurgaon   
   
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc   
   
Work Experience : Fresher - 1 Year 
 
Batch : 2022/2021/2020/2019  
   
CTC    : 3.5 LPA   
   
Apply Link   : ****https://bit.ly/3QpE53n****
   
Telegram Group Link : ****https://t.me/fresheroffcampus",**AON Off Campus Hiring Fresher For *Contact Center Representative*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3QpE53n
-1001309472884,"Nokia Off Campus Hiring Fresher For *Graduate Engineer Trainee*          
          
Location  : Chennai 
          
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc          
          
Work Experience : Fresher  
  
Batch : 2022/2021/2020/2019  
          
CTC    : 6 - 7 LPA          
          
Apply Link   : ****https://bit.ly/3kBO8DN****          
          
Telegram Group Link : ****https://t.me/fresheroffcampus",**Nokia Off Campus Hiring Fresher For *Graduate Engineer Trainee*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3kBO8DN
-1001309472884,"Autodesk Off Campus Hiring Fresher For *Software Engineer*        
        
Location  : Bangalore     
        
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc        
        
Work Experience : Fresher  - 2 Years   

Batch : 2022/2021/2020/2019 
    
CTC : Approx 6 - 12 LPA     
        
Apply Link   : ****https://bit.ly/3adzyh7****        
        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Autodesk Off Campus Hiring Fresher For *Software Engineer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3adzyh7
-1001309472884,"Genpact Off Campus Hiring Fresher For *Process Associate*          
          
Location  : Hyderabad    
          
Qualification   : Graduation in any discipline 
          
Work Experience : Fresher       

Batch : 2022/2021/2020/2019

CTC : 2 - 2.5 LPA   
          
Apply Link   : ****https://bit.ly/37ie0OV****          
          
Telegram Group Link : ****https://t.me/fresheroffcampus",**Genpact Off Campus Hiring Fresher For *Process Associate*,2022/2021/2020/2019,Graduation in any discipline,https://bit.ly/37ie0OV
-1001309472884,"Harman Off Campus Hiring Fresher For *Associate Engineer*     
     
Location  : Bangalore   
     
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc     
     
Work Experience : Fresher  - 1 year  
 
Batch : 2022/2021/2020/2019  
     
CTC    : 5 LPA     
     
Apply Link   : ****https://bit.ly/3yZQBNP****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus",**Harman Off Campus Hiring Fresher For *Associate Engineer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3yZQBNP
-1001309472884,"Adobe Off Campus Hiring Fresher For *Software Quality Engineer*       
       
Location  : Noida       
       
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc     
       
Work Experience : Fresher 
  
Batch : 2022/2021/2020   
       
CTC    : Approx 8 - 22 LPA       
       
Apply Link   : ****https://bit.ly/3yxPxA4****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Adobe Off Campus Hiring Fresher For *Software Quality Engineer*,2022/2021/2020,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3yxPxA4
-1001309472884,"Accenture Reminder*
Accenture Off campus Hiring Fresher *Associate Software Engineer*       
       
Location  : PAN India       
       
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.SC       
       
Work Experience : Fresher      
   
Batch : 2020/2021/2022    
       
CTC    : 4.5 LPA       
       
Apply Link   : ****https://bit.ly/3s2gVot****        
       
( if u atten exam in last 3 month not eligible)       
       
Telegram Group Link : ****https://t.me/fresheroffcampus",***Accenture Reminder*,2020/2021/2022,B.E/B.Tech/M.E/M.Tech/MCA/M.SC,https://bit.ly/3s2gVot
-1001309472884,"Zoho Off Campus Hiring Fresher For *Technical Support Engineer*  
  
Location  : Chennai  
  
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc  
  
Work Experience : Fresher  
 
Batch : 2022/2021/2020/2019
 
CTC    : 4 - 6.5 LPA  
  
Apply Link   : ****https://bit.ly/3yusWVb****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus",**Zoho Off Campus Hiring Fresher For *Technical Support Engineer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3yusWVb
-1001309472884,"Google Operations Center Off Campus Hiring For *Analyst*  
    
Location  : Bangalore   
    
Qualification   : B.E/B.Tech/BCA/B.Sc  
   
CTC    : Approx 8 - 9 LPA   

Batch : 2022/2021/2020/2019 
    
Apply Link   : ****http://bit.ly/3xooYPf****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus",**Google Operations Center Off Campus Hiring For *Analyst*,2022/2021/2020/2019,B.E/B.Tech/BCA/B.Sc,http://bit.ly/3xooYPf
-1001309472884,"Ford Off Campus Hiring Fresher For *Junior Engineer*        
        
Location  : Chennai        
        
Qualification   : B.E/B.Tech        
        
Work Experience : Fresher       
  
Batch : 2022/2021/2020   
        
CTC    : 5 - 5.5 LPA        
        
Apply Link   : ****https://bit.ly/3AjTrk5****       
        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Ford Off Campus Hiring Fresher For *Junior Engineer*,2022/2021/2020,B.E/B.Tech,https://bit.ly/3AjTrk5
-1001309472884,"DHL Off Campus Hiring For *Associate System Support Analyst*   
   
Location  : Chennai   
   
Qualification   : B.E/B.Tech/M.E/M.Tech/M.SC  
   
Work Experience : Fresher 

Batch : 2022/2021/2020/2019 
 
CTC : 4 - 5 LPA 
   
Apply Link   : ****https://bit.ly/3GWzuk5****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus",**DHL Off Campus Hiring For *Associate System Support Analyst*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/M.SC,https://bit.ly/3GWzuk5
-1001309472884,"HP Enterprise Off Campus Hiring Fresher For *Software Engineer*            
            
Location  : Bangalore            
            
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc            
            
Work Experience : Fresher - 2 Years        
   
Batch : 2022/2021/2020/2019       
            
CTC    : 8 LPA            
            
Apply Link   : ****https://bit.ly/3iiSEFV****            
            
Telegram Group Link : ****https://t.me/fresheroffcampus",**HP Enterprise Off Campus Hiring Fresher For *Software Engineer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3iiSEFV
-1001309472884,"Shell Off Campus Hiring Fresher For *Associate Data Scientist*   
   
Location  : Chennai/Bangalore   
   
Qualification   : B.E/B.Tech/M.E/M.Tech  
   
Work Experience : Fresher 
 
Batch : 2022/2021/2020/2019  
   
CTC    : 11 LPA   
   
Apply Link   : ****https://bit.ly/3NMhGMC****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus",**Shell Off Campus Hiring Fresher For *Associate Data Scientist*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3NMhGMC
-1001309472884,"American Express Off Campus Hiring Fresher For *Customer Service Analyst*  
  
Location  : Gurgaon  
  
Qualification   : Any Graduate  
  
Work Experience : Fresher - 3 Years 

Batch : 2022/2021/2020/2019

CTC : 4 - 6 LPA 
  
Apply Link   : ****https://bit.ly/3G5Ta42****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus",**American Express Off Campus Hiring Fresher For *Customer Service Analyst*,2022/2021/2020/2019,Any Graduate,https://bit.ly/3G5Ta42
-1001309472884,"Ciena Off Campus Hiring Fresher For *Intern*  
  
Location  : Pune  
  
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc  
  
Work Experience : Fresher 

Batch : 2022/2021/2020 
  
CTC : 15K - 30K Per Month  
  
Apply Link   : ****https://bit.ly/3DX43of****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus",**Ciena Off Campus Hiring Fresher For *Intern*,2022/2021/2020,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3DX43of
-1001309472884,"Ansys Off Campus Hiring Fresher For *Application Engineer*        
        
Location  : Bengaluru   
        
Qualification   : Bachelors/Masters degree   
        
Work Experience : Fresher - 2 Years   
 
Batch : 2022/2021/2020/2019  
        
CTC    : Approx 11 LPA       
       
Apply Link   : ****https://bit.ly/35fVmK1****       
        
Telegram Group Link : ****https://t.me/fresheroffcampus",**Ansys Off Campus Hiring Fresher For *Application Engineer*,2022/2021/2020/2019,Bachelors/Masters degree,https://bit.ly/35fVmK1
-1001309472884,"Wiley Edge Off Campus Hiring Fresher For *Graduate Java Developer*       
       
Location  : Mumbai  
       
Qualification   : B.E/B.Tech/M.E/M Tech/MCA/M.Sc  
         
Work Experience : Fresher - 1 Year    
  
Batch : 2022/2021/2020/2019  
       
CTC : 5 - 7 LPA       
       
Apply Link   : ****https://bit.ly/3cDJc0S****  
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Wiley Edge Off Campus Hiring Fresher For *Graduate Java Developer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M Tech/MCA/M.Sc,https://bit.ly/3cDJc0S
-1001309472884,"Cognizant Off Campus Hiring Fresher For *Graduate Trainee/Engineer Trainee*     
     
Location  : PAN India     
     
Qualification   : BCA/BSc/B.Com/BBA/B.E/B. Tech/M.E/M.Tech/MCA ****/M****.S/M.Sc  
     
Work Experience : Fresher    
  
Batch : 2022/2021/2020/2019  
     
CTC    : 2.5 - 4 LPA     
     
Last date : 19th Aug  
     
Apply Link   : ****https://bit.ly/3D905t3****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus",**Cognizant Off Campus Hiring Fresher For *Graduate Trainee/Engineer Trainee*,2022/2021/2020/2019,BCA/BSc/B.Com/BBA/B.E/B. Tech/M.E/M.Tech/MCA ****/M****.S/M.Sc,https://bit.ly/3D905t3
-1001309472884,"Oracle Off Campus Hiring Fresher For *Member Technical Staff*     
     
Location  : Noida 
     
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc     
     
Work Experience : Fresher - 4 Years  
 
Batch : 2022/2021/2020  
     
CTC    : 10 - 15 LPA 
     
Apply Link   : ****https://bit.ly/3dtDj6M**** 
     
Telegram Group Link : ****https://t.me/fresheroffcampus",**Oracle Off Campus Hiring Fresher For *Member Technical Staff*,2022/2021/2020,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3dtDj6M
-1001309472884,"IBM Off Campus Hiring Fresher For *Functional verification Engineer*      
      
Location  : Bangalore   
      
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc     
      
Work Experience : Fresher - 3 Years   
  
Batch : 2022/2021/2020/2019  
   
CTC    : 4 - 16 LPA      
      
Apply Link   : ****https://bit.ly/30jBwuZ****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus",**IBM Off Campus Hiring Fresher For *Functional verification Engineer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/30jBwuZ
-1001309472884,"Samsung Electronics Off Campus Hiring Fresher *Software Engineer*       
       
Location  : Noida    
       
Qualification   : B.E/B.Tech/M.E/M.Tech     
       
Work Experience : Fresher      
     
Batch : 2021/2022     
       
CTC    : 11 LPA     
       
Apply Link   : ****https://bit.ly/3Q9yjTa****    
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Samsung Electronics Off Campus Hiring Fresher *Software Engineer*,2021/2022,B.E/B.Tech/M.E/M.Tech,https://bit.ly/3Q9yjTa
-1001309472884,"Infosys Off Campus Hiring Fresher For *Operations Executive*   
   
Location : Bangalore   
   
Qualification  : BE/B.Tech   
   
Work Experience : Fresher  
  
Batch : 2022/2021/2020/2019   
   
Apply Link  : ****https://bit.ly/3jv4j5f****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus",**Infosys Off Campus Hiring Fresher For *Operations Executive*,2022/2021/2020/2019,BE/B.Tech,https://bit.ly/3jv4j5f
-1001309472884,"Ericsson Off Campus Hiring Fresher For *Data Analyst*         
         
Location  : Gurgaon 
         
Qualification   : B.E/B.Tech/M.E/M.Tech/M.Sc/MCA   
         
Work Experience : Entry level  
 
Batch : 2022/2021/2020/2019  
        
CTC    : 4.5 LPA         
         
Apply Link   : ****http://bit.ly/3tLRZT6****         
         
Telegram Group Link : ****https://t.me/fresheroffcampus",**Ericsson Off Campus Hiring Fresher For *Data Analyst*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/M.Sc/MCA,http://bit.ly/3tLRZT6
-1001309472884,"Motorola Solutions Off Campus Hiring Fresher For *Software Engineer*         
           
Location  : Bangalore        
           
Qualification   : B.E/B.Tech/M.E/M.Tech/M.Sc         
           
Work Experience : Fresher - 2 Years 
  
Batch : 2022/2021/2020/2019   
        
CTC : 5 - 7 LPA         
           
Apply Link   : ****https://bit.ly/3hdyCwZ****        
           
Telegram Group Link : ****https://t.me/fresheroffcampus",**Motorola Solutions Off Campus Hiring Fresher For *Software Engineer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/M.Sc,https://bit.ly/3hdyCwZ
-1001309472884,"ServiceNow Off Campus Hiring Fresher For *Software QA Engineer*                 
                 
Location  : Hyderabad                 
                 
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA                 
                 
Work Experience : Fresher        
 
Batch : 2022/2021/2020/2019          
                 
CTC    : 12 - 14 LPA                 
                 
Apply Link   : ****https://bit.ly/3hOH4TE****                 
                 
Telegram Group Link : ****https://t.me/fresheroffcampus",**ServiceNow Off Campus Hiring Fresher For *Software QA Engineer*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA,https://bit.ly/3hOH4TE
-1001309472884,"Harman Off Campus Hiring Fresher For *Intern*      
      
Location  : Bangalore    
      
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc      
      
Work Experience : Fresher 
  
Batch : 2022/2021/2020/2019   
      
CTC    : 15k - 30k per month   
      
Apply Link   : ****https://bit.ly/3pj9DvE****    
      
Telegram Group Link : ****https://t.me/fresheroffcampus",**Harman Off Campus Hiring Fresher For *Intern*,2022/2021/2020/2019,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3pj9DvE
-1001309472884,"Honeywell Off Campus Hiring Fresher For *Software Engineer*       
       
Location  : Bangalore  
       
Qualification   : B.E/B.Tech   
       
Work Experience : Entry level   
  
Batch : 2022/2021/2020  
  
CTC : 7 LPA   
       
Apply Link   : ****https://bit.ly/3h9a34m****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus",**Honeywell Off Campus Hiring Fresher For *Software Engineer*,2022/2021/2020,B.E/B.Tech,https://bit.ly/3h9a34m
-1001309472884,"Zoho Off Campus Hiring Fresher For *Software Developer*                
                
Location  : Chennai   
                
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc            
                
Work Experience : Fresher - 2 Years              
         
Batch : 2018/2019/2020/2021/2022          
                
CTC    : 4 - 6.5 LPA                
                
Apply Link   : ****https://bit.ly/3wXtRwE****                
                
Telegram Group Link : ****https://t.me/fresheroffcampus",**Zoho Off Campus Hiring Fresher For *Software Developer*,2018/2019/2020/2021/2022,B.E/B.Tech/M.E/M.Tech/MCA/M.Sc,https://bit.ly/3wXtRwE
-1001309472884,"Deloitte Off Campus Hiring Fresher For *Associate Analyst*     
     
Location  : Hyderabad     
     
Qualification   : Bachelor/Master Degree   
     
Work Experience : Fresher - 2 Years    
 
Batch : 2022/2021/2020/2019  
     
CTC    : 5 - 6 LPA     
     
Apply Link   : ****https://bit.ly/3fP4reC****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus",**Deloitte Off Campus Hiring Fresher For *Associate Analyst*,2022/2021/2020/2019,Bachelor/Master Degree,https://bit.ly/3fP4reC
